Annual_Income,Spending_Score
7.673659174671429,-5.305947915907589
-5.327506897918929,-10.457366906891531
-7.441068682443987,-4.95284272036302
-3.845424519307084,-10.334621699682396
7.24817907973429,-5.51174663314851
-7.45175464621517,-3.857061185798842
7.125102853494603,-6.0561057220702645
-7.871551858566799,-4.501083892609768
-4.639795590698519,-10.612503624843134
7.345304933940477,-5.608935954069285
-8.349364001405112,-4.767009388528213
-6.142988873136301,-9.453106266085152
7.1905698657711445,-8.841073541034195
-8.449650944727686,-4.632471351034247
7.25645026215295,-5.222402492402721
-6.436151753785596,-8.485934864833682
-5.500909071715929,-9.96522570082014
-8.659760330927504,-3.817306391486909
-5.157873025499085,-10.148357130082571
7.837405049125897,-3.480979019956418
-6.596556169560951,-2.4015844634111545
-10.210153072391686,-3.957764890489884
-7.190139483591405,-4.515620607568675
-5.167157541427249,-9.161360129955316
-4.6043638143876455,-11.984232184930685
8.387258900262202,-5.5982106983660405
7.383515799672223,-6.928727917717702
-8.104636383745376,-4.574502358745132
6.854651460785789,-4.439022677269801
-8.63306698001333,-4.35418293874696
-7.8389912509572,-4.567563948452656
6.54178576447868,-5.722150599763638
-8.529585749985824,-4.853876814116646
-4.725795453924019,-9.541585285794936
5.592382925812938,-7.524644227854213
-5.765758618640738,-9.822013253592422
9.16819092971012,-5.491568215836337
7.353301444819762,-5.658569068330039
-1.539021475476083,-9.796056273161172
-6.277162878806053,-9.435858501237398
-7.980470357458081,-4.188779980486798
-5.331417613924134,-10.84524782319529
-5.695028772137144,-10.043673039484522
-7.558557467224591,-4.331211622590656
7.863699344891206,-3.56905091297494
7.203890736457501,-6.738717059657297
-7.047677843324053,-3.7400993508852234
-9.082385082010877,-5.240743476843647
-6.14718501397932,-11.557761690727924
-5.179753793778299,-10.09384229340352
6.794267369972123,-7.013744959014064
-5.993049270491416,-9.261162850554973
-7.781207404970026,-4.136241753303083
5.801940676598528,-5.779811225372886
-5.172555314836999,-8.675825181634282
8.599437175111376,-5.911410382220914
-7.257710808870544,-5.112720571233671
-8.168656799994476,-2.81823457404903
-4.300519506249971,-8.67157745798983
7.745147138165454,-5.771419910922961
6.761993963379836,-6.555186537728423
-7.032249430218354,-5.006996501032984
-4.994589162625845,-10.935505203256476
-8.544986275197694,-3.932349217019461
7.380718538834649,-5.551327678136461
-8.843732005488654,-3.775563915878934
-3.902839971581314,-10.215813176597836
6.6068159858242375,-4.736793226314441
7.465731999950088,-7.381174070761111
-3.9202371553454944,-11.00655304320833
8.283495261155757,-6.977689990672411
7.324928626776632,-6.783578726053021
8.711274065794377,-5.957269737303373
-5.539023723482547,-8.028149022919145
-4.681744823610586,-9.762349123600892
7.793268041016785,-4.732170122193274
-8.46812272237838,-3.4385735562598296
-5.587855449794179,-9.345693625137685
-6.885591322971788,-5.443904965704199
-6.237512168871893,-3.976737108249352
-5.59632215865157,-8.910552212395507
8.662679427996853,-6.269256440621778
-4.099865803021013,-10.71840300525569
-7.961887556505721,-4.307556037992594
6.4688667254924255,-5.6248396715277424
-5.854499943296489,-11.113970097250172
8.519386799183579,-6.417398860472255
-5.939651082267616,-8.282581930727646
-7.12280409498789,-3.1462370238812456
-4.84826539956521,-10.234327665161432
-8.242783222401236,-4.522581753858613
-7.173752658321713,-6.105632436573597
-4.686472240673643,-10.70860220635126
8.218701701600146,-7.141641811060887
-4.747040395707714,-9.90479296771496
-7.850554769116311,-3.7797272925613545
6.631724120397049,-3.594076832287153
-9.694330983008292,-4.229553438219488
-5.09768638070106,-9.37291266956443
-6.441191736531428,-12.369017175284934
-6.558197238135042,-11.147855911971638
7.889436661115374,-7.612039628952489
-7.337274951973266,-2.367553710921181
-6.714708326102199,-9.40986847618893
7.093523796792919,-6.181935581456043
-8.856588460539006,-4.858055378452463
-7.650269523535005,-4.0993632445267805
-7.151455779074416,-7.557771155206531
-10.411841264098785,-2.952284853307657
-8.210949773323282,-4.496897687197781
-4.933513322322432,-12.978281667000669
-6.965314301093685,-5.172264417952746
-8.13901285340527,-10.266966916922426
-8.623397332457653,-3.8174742604674
8.020352565563995,-6.686732361345096
6.871877636952852,-5.945754071010143
-9.755625727285844,-4.29320765633444
-4.80702977497789,-9.778243635985945
-8.783463855957466,-3.8284532701923113
-7.289779631912712,-5.33086148970727
-6.948779988164183,-2.8747254592518106
-7.281623444135404,-4.334985015918295
-9.297541869937165,-3.0133818614326198
-7.1137572474745445,-4.325931361956475
-7.407655876230389,-3.866536680593592
-9.199429285200294,-4.905415733238652
-3.603872210906526,-10.57062894805696
9.054767080414074,-6.570632039416869
-8.72452119145356,-3.147728538935838
-5.460656388757947,-9.699657133621168
-6.405354435052325,-9.380876210172342
7.005958611980297,-4.861839003434832
6.655545778405619,-5.580283021967665
7.467864811903595,-5.57169842629916
-4.936150663942223,-11.853556764348784
-5.439328428813898,-9.798147939949516
-6.194950033595177,-8.767574930097139
-5.933089187668172,-10.954252866956828
8.944534210926538,-4.858310206290879
-5.667311616625206,-11.65301842315603
8.50771256511803,-4.9263133619455415
-6.566275382478183,-8.752332767540251
-7.682861448145435,-4.797306353578479
-6.979578977809783,-3.929580520515272
7.712069025170361,-6.283051643105077
-7.308198749763651,-3.5979514333498424
-4.704459949395995,-10.566932279722602
-4.675913930220015,-10.974832868713175
9.774853392094697,-5.520663303459599
-5.967971665473853,-11.132269487365038
-8.41989289473732,-3.9779490535999553
7.250711905336456,-5.918625666789163
-6.54909532198741,-10.984008250106474
-4.67888859729641,-9.176124683366464
9.026961257189594,-5.497126497101567
-6.452164999408912,-4.512186421307675
8.743635596778843,-6.352928347101639
-7.392969157757518,-4.347452115748452
-8.134050016077767,-4.577223068370645
-5.939631399907578,-10.19280594918323
-7.816828928150062,-3.2586424331341366
9.197038362722916,-4.9480867240975925
-5.844350193759969,-7.766573782504514
-3.656965162402292,-9.965090739427325
-6.480186047738382,-3.383012805856078
-5.594692672154255,-10.971648434665608
-6.173965825765777,-6.282513032278551
7.143160137034739,-4.943495815688173
-3.802293323289872,-10.623334132479933
8.542914533528124,-6.726296588030452
-6.188494876153333,-3.498530521306011
-8.434554015730525,-5.969097950725351
-7.100052809770365,-2.7893098387970827
-6.96343872770324,-3.6542566517718074
7.894293780540229,-6.062915025910839
-7.728475322598427,-4.010026850428489
-7.314753404942176,-10.7574625562733
7.156480961961793,-4.907344773514909
-4.754630004204483,-8.693709743478085
-5.7124813336759885,-10.397125794888195
-6.269463944847367,-3.362602988370728
6.836944218618258,-5.381752295015938
-8.751510131390425,-2.394237465699139
-7.378568379693219,-4.156889409032542
8.475922752554633,-6.6491130272650745
-8.522310858901577,-5.237024044743701
-6.29767007019209,-9.931461215537832
-7.137265943009631,-3.197729962935443
-8.282243861870835,-6.5397085519204055
-7.795803938919934,-4.663678497553258
8.1193310894686,-5.51380786162809
6.77333214825214,-5.514140244771228
9.11928191222287,-6.0602860425341865
-5.166734848771833,-8.241806723459094
-6.501642784979737,-10.353074354254757
-9.890945915856376,-3.4134549266290137
-9.209912250363448,-3.452566643753515
-7.711716703577894,-3.6020767609803803
-7.4703837248650915,-4.677640844290924
-7.651964455479898,-3.3367231701988085
-10.229892607739492,-5.379263517671002
-8.410311273912203,-5.282011788718252
6.69267930793963,-6.995860559035722
-6.6613805705510565,-10.062119063394649
-5.362902122059331,-9.965691032463113
6.863623193584179,-5.990232871458382
-9.71996066499675,-3.1310927900256407
5.846125189530486,-4.686296643223709
-5.318779931165639,-8.644839786116028
-8.375514511362573,-3.6997786580208096
-4.469073751812729,-11.238324015476032
7.430956015815359,-6.937260763788495
6.914522494345586,-5.299107006931522
-5.715643044289367,-11.36386842424602
-7.109368377492452,-6.064466248682406
-4.073491356180829,-10.47638415600844
-9.551975123536398,-2.903996295739932
-5.0842703463786005,-9.35490612935512
-7.03652474345608,-5.148890130055518
-4.2795145812986215,-11.094173779373268
8.036067739861956,-5.116565426119583
8.821395078927912,-5.433490722946512
8.802599494895198,-5.722847822953493
8.372795505520193,-4.111584628734072
8.81107890387473,-4.9121850522878105
-6.449413931322427,-6.790772088934549
7.895595396932896,-6.594841930640594
-4.764312458274841,-8.6340161443823
-5.847904562793231,-9.25089680436152
7.171539282364645,-6.816554126468434
-9.03308627478743,-3.7721082388701146
-6.0334993236026175,-5.93167829969782
8.194930785320615,-3.9248313141508233
7.052898861374557,-7.920408923925276
9.159879050916896,-5.743732315752873
-4.338758903868253,-10.086645059471032
-8.36457971432593,-2.3844379238241142
8.316176055373258,-6.133310035960341
-5.529458669760024,-11.69963528844917
-8.402611590006003,-3.8997870923551474
8.686630733469274,-6.071357075166034
-5.186084232835519,-9.293506778840536
6.55671435914377,-7.107418560311466
7.341428456722945,-6.518285642477256
-6.605864412222101,-3.7078132571042826
-9.50583033944604,-3.6540283083069793
-6.358944767953275,-10.885372544288348
-8.204162701397417,-4.534718607155532
-8.366729989633766,-4.12194213516864
7.377117183479754,-7.551007820773523
6.710980470341216,-5.807201675231745
6.313750529399005,-4.63247563692706
6.552934752161663,-6.1992693179317735
-9.552127546983131,-3.1365022080771645
7.963399825349198,-6.953741853693598
6.899129280089775,-6.66221680913671
-5.3020468109570364,-9.902930659801871
7.383621158518518,-5.881838078504483
-5.020259198937218,-11.66366360011123
6.538284943943888,-5.990076558993968
-6.005519442140459,-10.259408002149089
-8.677444402314698,-4.39115445708499
-4.802399020704041,-10.72150265247513
8.788777981160134,-5.313223588702812
-9.130960830903836,-4.034533001625763
8.610448376625104,-7.337365692518626
-7.895916264111053,-2.759262099846993
-8.154125163776602,-3.142095428706988
-5.635118595875309,-10.425421872432526
-4.777597020892512,-10.639964194749025
-9.134543349478529,-3.1730112992082478
7.445449451617312,-5.929662717478965
8.456721679358134,-7.6430961679116285
-6.881287221691538,-10.316858615699088
-9.757551125225492,-4.350397303779465
6.87493920191371,-4.586492658141582
-8.532172460691784,-3.770299477290593
-9.675757317582644,-3.350277423859948
8.438649785304671,-5.05873207210462
-7.717657261064817,-4.157809483778178
7.673253670043098,-5.957296972756536
-4.0606749123440204,-8.84667938186956
-6.199797019416053,-4.736017065517691
-3.995773827867444,-7.509662117858889
6.691421874758499,-6.975839262748173
6.209342309223736,-6.031485783376538
6.3556779619078805,-6.501977033435778
8.440299492393928,-6.050709708685146
-4.162725665951856,-8.595506246246497
-7.106309095157647,-4.646776454870651
-3.746129511124008,-9.557022429255046
9.0211702699017,-6.407952991582712
-4.805305539333787,-9.003364735222782
-10.4335504887304,-3.0987850589147383
-7.431363280789269,-2.944780631920788
8.426132290110681,-6.185470984295072
7.134324931127561,-5.731089321291544
-7.14170637602836,-2.8387449801370783
-7.10368560795998,-8.178312708821991
-5.882913798260008,-10.453647560496728
8.610138084500653,-5.3858449930877
-7.167036868178872,-5.490045354445737
-9.419417479643212,-4.762085342852163
-4.594980533957129,-11.103793967786306
-2.822451305292574,-9.589698368816574
-5.591527914320733,-10.955478897440896
8.3616425203158,-6.300713875575323
7.845025157136957,-5.362440997843399
7.355033503145641,-6.195251050703537
9.07820520916754,-5.851616334340076
7.357267942704941,-5.886889403406324
-3.580717074397395,-9.383488918977935
-8.601656219200553,-4.068871697762054
6.551477703598483,-4.5185582716075805
-8.756764322401056,-4.39901984299704
8.396146195218083,-3.879483612727413
-5.524187170222637,-10.080045584836151
-5.913334998269935,-9.394037862144952
9.593132528299588,-6.256957103594064
7.81261978511244,-7.195385450124316
9.032211821811549,-6.219363372929069
8.032239478157853,-4.906779868389747
8.48874629533445,-4.983667603184309
-10.03060604269038,-3.872186883121637
-5.956884615591361,-3.344166606775576
-7.0177609893226505,-5.578804608695373
-6.106253003282856,-4.033758044289311
6.992076646699559,-5.493718792565188
6.473196050952597,-4.624309020210977
-7.978289983036553,-2.826266355480927
-4.10547005536165,-10.476913412031536
-7.474959539555844,-3.672413040552847
-4.611340750187411,-10.175396169278786
6.343977283199227,-5.562077998550096
-3.585907042903364,-10.242966627947864
-5.946052096435315,-7.089387622730891
6.154576847376625,-6.023639358827953
6.5003289677690965,-6.140087846549843
-6.655047791211127,-3.1340842564163167
-8.430269534282408,-5.326152928628112
7.292961609402762,-5.516198391403406
-3.808518652255251,-10.304972164430444
6.985915998573772,-5.376217470265989
6.142262533488848,-5.952634893930859
-6.695234020014573,-8.18943126835462
-8.125772636884783,-5.5882731760954085
-3.4960499051897047,-9.50552321640236
7.602557094044991,-7.631704926757663
9.576568562284184,-4.997535462265845
-7.7354362321537105,-4.46612715738123
7.960218828537883,-5.590070551561709
-5.350847878801861,-8.89591353304908
-5.5763893817152255,-9.764360371325012
-7.090447360538331,-3.903051810338286
-6.110926602206938,-9.241151151478528
-9.158191557249005,-5.582083535040036
8.136545265863504,-3.969705492381258
-5.966205256599401,-8.628690485497614
-4.166855638507,-10.248107644170169
-4.401600114115186,-9.538570334423431
7.293459695315757,-6.604231847713886
-6.866995728391591,-3.431314364261948
-5.476196002601872,-8.062813102461032
-4.864096946432422,-8.326978737296969
7.327942889916062,-7.401472323127768
9.028484652528968,-6.677451030058768
6.729852672704952,-6.527620023653981
-7.761830587308543,-4.111972135387729
-9.825963879220463,-5.192582582063803
6.64432764840554,-5.51046991425202
-3.8724657079009273,-9.62338684156358
-7.513909004064968,-5.185382203327234
-7.782090700711452,-3.947489351201268
7.392090428017775,-5.204771654579735
-3.429815452767228,-10.75897272918364
7.096147753790878,-3.745715903394653
-8.563061449143515,-3.7650623810885113
-8.07120578380128,-2.68664750610526
-7.681915629494879,-4.40128449384252
-5.671564747792994,-10.498448898083184
8.353862043943879,-6.141131688398152
4.890458448302832,-5.809624731584863
9.237041291036226,-4.523803060828843
5.730121539734626,-4.987156499438969
7.517058224834526,-3.558669870952459
-4.9512572049827615,-10.387024717158305
-8.468555429485972,-4.601789212462003
-5.122315768032678,-10.328143083018904
-8.772329230355226,-3.872691801244084
-5.1165734114045405,-9.220526104188009
-7.489237689864888,-9.979021299524153
-9.43783322914348,-3.268380950754594
6.4810864577355165,-5.604238278146618
-4.587706719506764,-10.547786781195844
-4.322072063442522,-10.620128557903517
-7.101768810559993,-3.70341637912049
7.504286665466708,-3.7619680166346687
7.681631586727963,-6.044507796222873
-8.4492168943123,-4.232062364864258
7.608282095761054,-7.830651977835221
-7.09895453479524,-3.469354061418924
7.265815498442512,-6.037535234137342
-8.172744307860388,-4.414952952040727
8.3841106544237,-5.269633276924022
8.484651897355107,-6.349248624610604
7.450968673171214,-5.260869365509104
6.990116381221328,-6.688040266249253
6.752465921953236,-4.243032658155491
7.875060780347164,-6.480389510652926
6.828215632648792,-8.38153355076813
-5.240926596198039,-10.515188746304394
-6.853868877964318,-4.080623459666091
7.792402786441537,-3.512018258125677
-6.715298799122876,-4.225135836150958
-7.806026158504862,-3.488164101780921
8.272185289586005,-6.144258548830385
7.405696074414371,-6.128813412554116
-6.705889057048456,-4.1660131931032405
7.353817085671505,-4.542621699501135
-9.133800262550722,-5.408933238091916
7.319596364958176,-6.58855298515846
-6.972312025086981,-3.4126073762966924
-7.965917875221704,-4.5245647944752845
-5.36385942553783,-9.628585153056324
-6.888934794072878,-6.547806677832291
-7.659404884523958,-5.080438195793434
-6.330265964979484,-10.41636911552652
-8.268558607363868,-2.38400606828236
-2.103714039722885,-10.66459364722815
-4.331209008548061,-7.777899724081377
9.357049546934116,-6.926356450584839
-8.567736757038052,-5.121393868705886
-9.427150906036994,-3.7409876530838297
8.505570125107647,-5.872883316771265
8.011355513313395,-5.390463333664706
7.580998989590409,-6.209429679568272
-5.466272545806685,-11.568877713352329
-6.904820664509249,-9.963647667587091
-8.115789214455273,-4.388319313286378
-6.24468781824751,-5.243068408059434
8.241105065365465,-5.380277827534014
-6.743762447911724,-4.247148734282393
8.0407078722121,-5.18258395949422
-7.123409147321062,-5.777340711779539
-5.245860682405945,-11.279296637734111
-5.160849092316678,-10.71368253283113
9.694215206495784,-8.007348776916697
-5.10849836213247,-10.176854068478775
-4.242139078717513,-11.454572167003102
5.176575290938311,-5.188592767261364
-4.605398779472053,-10.14566512486146
8.255376538338144,-7.657658438144099
-5.138746739164553,-9.053756577563368
-6.603836748939751,-3.530425647107859
-5.170881155472146,-8.351523327830503
5.9561841529321695,-6.974043275616696
-9.815251400029933,-3.073660033210228
-7.151075593837651,-10.324409447531233
-4.990160864182686,-9.078016462107428
-5.500427882520279,-9.590648715997132
-4.902400806787538,-7.581417436384212
-7.42963518666757,-2.589609463466485
-5.279148799490049,-11.144103785196751
-7.302423467625042,-5.289458326512999
9.71598027042406,-6.618438350599631
-7.349320337157421,-4.528506910465122
-7.100168699392807,-9.491729688985828
-6.736280594864312,-4.645668422079783
-5.49388591162499,-9.27238928244324
-3.889510040576993,-11.128034351093325
-4.732448581117855,-9.17231370006321
-7.689794113058634,-4.701748580227905
9.58901809256952,-4.975163533990557
6.8517577904996125,-7.07780590333886
7.636679404017678,-5.543825012065013
-4.529229051182313,-9.379118324010504
-6.719140151114946,-8.360558420633566
-5.045415427819327,-10.28851014944684
-6.128788418038188,-8.326617981802737
-8.438807586955006,-4.812405495024198
-7.377919976293729,-3.684675961088171
8.165828007972808,-4.365532785675329
-9.483406474178068,-3.738346992787055
9.098743174144744,-5.3265525699359415
9.242011159873623,-5.141303759771385
6.482876062003113,-7.133081966629187
-5.326441491984913,-10.802928692415955
7.660083730750297,-6.001713656761916
7.551303777226299,-6.622132098955818
6.777880774941036,-6.090665180581223
-6.220236484132504,-9.505069354438213
-5.7798702168879785,-9.194385181026234
-4.882343363973765,-8.710188117118658
-5.6732849326585,-9.788374942355244
-8.882228868332401,-4.536362564197007
-5.241882108599758,-9.957769504584784
-7.78013492545495,-3.83302094432457
-5.065025797520791,-10.183297362984076
-9.186700772057028,-4.352576680113256
8.125461639621633,-4.591332348306519
-7.2855626430508735,-4.4726950653958975
-5.818322205695691,-9.076165338275844
-4.383686051012035,-10.130177993353325
9.437266358776712,-6.077586941367168
-8.578779366951338,-3.628628093698393
-9.19651512720324,-6.6877743192908365
-9.165086481257612,-3.558067415547909
-4.876106792391486,-10.205153623546058
-4.838570392868215,-8.730146852000358
7.956970403786965,-5.70921042766175
-7.852228697801985,-4.367724987617122
-6.081515205766502,-10.467688677232172
-5.67349770974865,-9.178705656187532
5.098616828427481,-6.344719218697893
8.33023598752187,-7.367087496466856
-7.310709395451885,-5.501840680284344
-9.399675270140332,-4.729327029659044
-4.328599855056331,-9.621377880036766
-5.025219892310084,-9.977747193023877
-3.346181623092596,-10.519141936630128
7.731912117758128,-5.461561015268826
-9.546979867993764,-3.975541209693848
7.250913912165418,-6.039220211777412
-5.997621107405064,-10.04230092485014
-4.999141941496664,-9.494969187482708
-7.765703779138759,-4.030675651905283
-8.111813215298668,-4.950526735790279
-7.657287021677906,-4.0440476658732845
-9.830472362055914,-3.4718476900829573
6.829762323568165,-6.685191974082063
-6.041845489956751,-10.685247691966204
6.289963631151959,-5.637312953301701
-4.277566670409913,-10.1612327584304
7.252746348802864,-6.924042350426126
-6.249251482201677,-10.208903183463832
6.795358802628846,-6.109911290964193
-7.422727960867821,-4.2860661876259964
-7.280624281674593,-5.199179889588653
-4.552146760169757,-9.028954504921977
-5.604552489684326,-10.817636064201992
-9.61201184445074,-2.342138498874623
9.03729654056946,-5.759863646930234
9.23890834600241,-4.049224840989385
6.617083107134964,-5.895836144274058
-5.251184386653988,-10.03100747471383
-7.636677365505992,-4.650801062817463
-8.093805892591108,-2.901620243643152
-6.20724929788836,-4.419370415981708
-7.857757668091732,-2.956177649742189
-4.577383315409998,-8.193757865677865
-7.313105325467897,-5.943769935552817
-7.646586317100919,-5.638771079805436
7.324294274144208,-5.906613407580386
-7.592526657491856,-5.469407583094056
-5.557513883968135,-10.33150440452758
-5.331576356708979,-8.64412382568273
-8.265390461694556,-2.384536291181199
-4.706402107426213,-9.90157799757656
-4.079142682710319,-10.101016091492646
8.160970598211517,-7.760027780582563
-6.002339891298773,-11.254276217519692
-8.513346433316132,-3.3537611620032157
-6.26724591290126,-3.619608915150548
-7.602039034821025,-3.909082725747026
-4.188597849832823,-11.176663701291632
-8.321366668653218,-4.4112054999218495
-5.578387248618152,-8.851690392613227
-9.06113657536225,-5.096573208251854
7.574483693355027,-5.8039098318340345
-6.335500607527004,-9.37053092696446
-6.452235180980628,-4.917429480384029
-6.199607481149016,-9.917630173728249
-5.9572439566470425,-8.395748358523257
-5.642093816847806,-9.937379019267324
-6.939173491036286,-4.855056530801425
-7.184019308009117,-4.122866234540516
-5.740536545541836,-11.13312763570488
-5.68827859087873,-8.613153246360886
-5.587252324457611,-11.37689930781308
-7.027524351528315,-9.234140040506048
-3.842581719341992,-9.45493080441922
-7.933359679706182,-4.679262993726289
-6.785352949077415,-4.709502652438738
-4.971977419428284,-7.47824311104121
-6.92954676334189,-9.249146355619942
-8.909354475130407,-2.87371657982574
-4.14821508232089,-9.523848855681582
-5.862103455990856,-10.0185842732323
8.419681357565889,-6.441115192854931
-8.882662018595964,-3.981330360071666
-7.02345985697434,-3.9091726925447774
-5.2042088609709465,-8.755519849205134
-7.966484887676743,-5.355063255629448
-8.078458595954675,-4.072333879857058
-3.448055548906467,-12.310748724447825
-9.189622426357552,-3.352566339798921
-5.014662320943142,-9.305547478339804
7.444509398909321,-7.151547129267525
-7.66373170456668,-4.752466163834272
8.153322875882006,-5.855175364694264
7.408662636023521,-4.217583462740302
-8.455578673068375,-4.142799526845051
7.232725912500998,-5.74404830696651
-5.158926492613786,-9.367405601492305
6.820888511417508,-6.990369295282313
-7.982444166555772,-3.2945513600663574
-3.3895497005088573,-8.514544762640574
-5.9639971515383765,-9.834777459459518
-6.392319000504973,-11.08884139805714
8.262824056036326,-5.816527019976716
-7.890006762377702,-3.260729431648232
8.083679068696911,-5.735923392956184
-6.296176741979439,-12.086067336733112
5.641756990149743,-4.148928463974476
9.188954669284662,-5.635198217031324
-8.832380889617719,-4.1796273418956735
-5.853349284000204,-9.579171375819037
7.472068091349723,-5.659394501342732
-5.106301907177154,-11.461870206055115
-8.872471689523154,-4.584446199467716
-9.159834423925876,-2.85962133865145
-7.889618789386885,-2.49152508650369
-5.31713407768457,-9.696634530690938
-4.90158098773362,-11.503666590565464
-8.444599830890475,-4.131524261333695
8.396850135647885,-7.134650904043357
8.208726871496447,-7.761072379273778
7.479494539391103,-6.012776879721888
-9.064123349816628,-4.027640729431026
6.644799014413635,-5.831685714726717
-7.729286988834306,-4.089692025394098
-6.111049524410974,-5.995108715527747
-4.869453699373151,-7.978430057304472
-4.3971314181707895,-9.31750025942022
-7.843847422649666,-4.212349969392373
7.592842477443317,-6.917514401496701
-6.494600660646736,-5.589582278522978
7.781114136969879,-5.507954434287648
-5.999980217399845,-8.498957995666597
7.638055581573002,-5.8548596731615286
-3.941936836973945,-10.635799478463598
8.000496952262957,-4.995274149603908
-7.630386014157464,-3.2628998206467266
8.558211192872664,-6.527786831462839
-8.838295274953339,-3.929017922490967
6.874499925036847,-5.42977471777897
8.159492175609998,-5.340087807923236
6.767931266622745,-6.165030827332986
7.911585806683895,-8.0246086882675
8.119067405264431,-5.548413508416126
-7.092256674965782,-11.185990739742309
-8.4408994683341,-5.01079104352223
8.15410343457217,-3.897376603467375
5.9696989482143135,-3.9114805412995057
-8.612785015471983,-4.110924921581828
8.263693716099219,-5.179073676044154
-5.187368609186767,-10.036222287262014
7.467769176039379,-6.914434427373015
5.9241386280213,-5.5769033331306455
-8.122246238725022,-2.1795674562350382
-5.085860346047624,-12.120761808217765
-3.587243764292364,-11.402354369797116
7.120514164425812,-4.795045627136398
8.350523508962251,-6.259821575966397
-6.849808987002146,-10.19457496035746
-6.679872037814213,-4.504974849720874
-4.722134330393518,-10.043925668055016
-10.027589058659215,-3.312776250047617
-5.03691561120281,-9.998658090232816
9.255294025212445,-5.943523326311343
-8.344816606027322,-4.343679193812592
-7.623343841661277,-4.37162889921235
-2.647619913251291,-10.052512092160551
-8.484326584628397,-3.313503189078921
-7.75783540334648,-6.272399279748623
-4.698302318146565,-10.908947943829183
-4.207382846851616,-8.83422327652135
-8.753947692921457,-4.440150236740774
-7.848624806264505,-5.977123987289354
-7.214400245300571,-5.128789682545788
-4.32850165438913,-10.854438097679031
-8.532637838129567,-2.7123724819155357
7.546092826362787,-5.909455234385477
-8.542774845742818,-3.783621384170046
-4.903081092751579,-10.319963360329629
-5.0336184256017145,-10.497345333206209
7.609723980286367,-5.393144440267079
-7.60395232144362,-6.287099355998647
6.218620334406373,-4.606202229258268
-3.2271495330792788,-9.08343412724095
-7.939645267580473,-4.024793046999204
-8.088327258172402,-3.5021450490442776
-6.834731097704446,-4.3083117050932165
8.307748468130178,-7.000609774605263
-6.040812620543441,-10.324355324824111
-8.413923546081307,-5.354831648456188
7.2486691517064274,-6.861852408067016
-4.227060880351898,-8.47422003351966
-7.8211080002642435,-9.68017211333984
-8.272516583759312,-3.0510177006378507
-6.055989892557145,-10.055688787883668
8.051821871259914,-6.14748598099104
8.066973333982082,-5.506733450808004
-7.130632720021992,-5.179543335975297
-7.431945452740627,-3.983435868011459
-6.842564321167877,-3.216597581078221
-7.032748468857847,-4.139019886217011
-6.082531385925401,-8.140377265548839
-6.271973009322105,-4.871788237971199
-4.937559747943113,-10.019685340600136
-7.493202857602562,-5.602109130381865
6.253448562781017,-5.24793309061231
6.684590197807303,-6.01749045663375
-3.0676477680414345,-8.511784911813526
